price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,when_sold,district
357186,2,1.75,1040,2,0,0,3,8,1210,0,2014,0,1210,1090,1753,2
275000,4,2.5,6754,2,0,0,3,7,2120,0,1998,0,2120,6937,1527,4
248500,3,1.75,12026,1,0,0,4,7,2090,0,1948,0,1700,9496,1671,3
350000,3,2.5,7836,2,0,0,3,8,2680,0,1990,2009,2340,8040,1767,4
390000,4,2.75,47250,1,0,0,3,7,1220,570,1987,0,1250,43791,1696,7
390000,3,2.75,12240,1,0,0,3,7,1250,700,1956,0,1880,12000,1724,2
660000,5,2.25,14913,1.5,0,0,4,9,3740,0,1979,0,2180,7600,1452,2
310000,3,1.75,8263,1,0,0,5,7,1140,0,1950,0,1140,6770,1599,1
717000,3,2.5,5137,2,0,0,3,9,2480,0,2000,0,2480,6023,1757,2
260000,5,2.5,11250,1,0,0,3,7,1410,1170,1964,0,2240,11780,1556,3
745000,3,2,5001,1,0,0,4,7,1490,800,1960,0,1230,5001,1435,1
470000,4,2.5,12042,1,0,0,4,7,1320,1000,1975,0,2160,7054,1506,2
429000,3,2.5,8820,2,0,0,3,8,2530,0,1997,0,2340,9472,1430,4
220000,4,2,7140,1,0,0,3,7,1400,0,1969,0,1610,10500,1457,1
497000,3,3,1850,2,0,0,3,8,1400,660,2007,0,1910,2951,1674,1
716100,3,1,4000,1.5,0,0,5,7,1640,0,1909,0,2140,4000,1725,1
371000,4,1,94525,1.5,0,0,3,6,1960,0,1979,0,2430,188564,1666,2
379000,5,2.75,25175,1,0,0,4,7,1500,1500,1961,0,2170,40523,1715,4
937500,3,1,8500,1,0,0,4,7,1320,0,1954,0,2790,10800,1472,2
720000,4,2,4500,1.5,0,0,5,7,1760,0,1906,0,1740,4220,1620,1
616000,3,3.25,2306,2,0,1,5,7,1420,710,1924,0,1560,4500,1438,1
259000,3,2,7120,1,0,0,3,7,1390,0,1988,0,1530,7688,1451,4
538000,3,1.75,3825,1.5,0,0,4,6,1100,300,1904,0,1720,5100,1786,1
605000,3,2.75,9576,1.5,0,0,4,8,3230,0,1966,0,2820,9576,1428,2
369950,3,1,7603,1,0,0,3,7,1110,0,1967,0,1260,8094,1613,2
310000,3,2.5,4220,2,0,0,3,7,1670,0,2002,0,1670,4238,1451,4
227500,3,1,9450,1,0,0,4,7,1540,0,1960,0,1210,9450,1437,3
274000,4,2.25,7400,1,0,0,3,9,1670,420,1973,0,2260,8000,1595,3
410000,3,2,8088,1,0,0,3,7,1410,0,1987,0,1770,7401,1596,2
354800,3,2,78408,1,0,0,5,7,1370,0,1964,0,1620,9690,1777,4
650000,4,2.25,5120,1,0,0,3,8,1300,610,1954,0,1810,5153,1666,1
353000,3,2,13862,1,0,0,3,7,1678,0,1994,0,1550,11753,1430,4
224975,3,1,12745,1,0,0,4,6,960,0,1977,0,1160,10488,1492,4
6e+05,2,1.75,13054,1,0,1,3,7,2080,0,1951,0,2440,13054,1423,1
437500,3,2.25,7700,1,0,0,4,7,1340,450,1976,0,1610,7350,1506,2
567000,3,2.5,6093,2,0,0,3,9,2540,0,1999,0,2540,5924,1779,2
225000,5,1.5,11656,2,0,0,3,7,1790,0,1963,0,2040,9790,1429,3
255000,2,1,9330,1,0,0,3,6,940,0,1941,0,1900,6145,1671,1
2479000,5,3.75,7500,2.5,0,0,3,13,6110,700,1922,0,2660,7500,1492,1
370000,2,1,4600,1,0,0,3,6,900,0,1951,0,1060,4600,1756,1
675000,4,1.75,8800,1,0,0,3,8,1140,760,1975,0,2280,8800,1444,2
285000,3,1,4268,1,0,0,3,7,1040,400,1953,0,1370,4268,1673,1
310000,3,1.75,37904,1,0,0,4,7,1420,650,1973,0,2011,19110,1793,4
475000,4,2.5,7245,1,0,0,4,7,1140,1100,1972,0,1740,7350,1584,2
410000,4,2.5,5034,2,0,0,4,7,3320,0,2006,0,2580,4950,1427,4
895000,4,2.25,5950,1,0,0,3,8,1330,620,1947,0,2600,5593,1737,1
375000,3,1.5,7733,1,0,0,3,6,790,450,1941,0,1130,7733,1686,1
349000,4,2.5,4694,2,0,0,3,7,1830,0,2003,0,1830,5175,1438,4
650500,3,1.75,4400,1.5,0,0,3,8,1740,0,1903,0,1740,4400,1459,1
760000,3,1.75,15120,1,0,0,4,7,1410,0,1950,0,1880,15120,1437,2
480000,4,2.75,3960,1,0,0,4,7,1180,870,1986,0,1440,5040,1780,1
689000,4,2.75,16145,2,0,0,3,10,3220,0,1993,0,3200,12921,1651,2
415000,3,1.75,5000,1,0,0,5,6,980,980,1911,0,1790,5000,1787,1
195000,3,1.75,6110,1,0,0,4,7,1070,0,1968,0,1350,6148,1438,4
318000,5,2.5,9956,1,0,0,4,7,1410,1410,1967,0,2700,9956,1708,1
404000,4,3,35621,1,0,0,3,9,2030,2030,1989,0,2950,35259,1777,4
339950,2,1,3090,1,0,0,4,6,800,0,1925,0,1400,3090,1617,1
215000,3,1,7897,1,0,0,3,7,1260,0,1979,0,1560,8285,1592,8
339900,3,2.5,7423,2,0,0,3,8,2420,0,1990,0,2260,7629,1690,4
285000,1,1.5,3211,2,0,0,4,7,810,0,1982,0,1320,3298,1781,2
550000,3,1,5000,1.5,0,0,3,7,1110,490,1947,0,1380,5000,1723,1
430000,4,1,9000,1.5,0,0,4,7,1350,0,1964,0,1940,8000,1714,1
219000,3,1,7790,1,0,0,3,6,970,0,1967,0,1150,8160,1584,3
555000,2,1.5,4750,1,0,0,4,7,1080,700,1947,0,1690,5962,1693,1
233000,3,2,7686,1,0,0,3,7,1350,0,1989,0,1470,7686,1718,4
248000,3,1.75,19501,1,0,0,4,8,1270,570,1972,0,1910,12000,1463,3
454000,5,2.25,9200,1,0,0,4,8,1580,970,1975,0,2090,9200,1443,1
950000,4,2.5,4418,2,0,0,3,8,1700,0,1931,2000,2090,4174,1465,1
359000,3,2.5,7857,2,0,0,5,8,1730,700,1980,0,2160,8740,1662,4
407500,5,2,8230,1.5,0,0,3,7,2210,530,1962,0,2130,8232,1674,1
224000,3,1.5,7300,1,0,0,4,7,1040,520,1964,0,1460,7910,1772,3
210000,2,1,4590,1,0,0,3,7,1040,0,1954,0,1040,6120,1721,1
261000,4,1.75,9824,1,0,0,5,7,1820,0,1968,0,1410,11013,1532,4
719000,3,3,1706,3,0,0,3,9,1833,0,1998,0,1466,1455,1702,1
440000,3,2.5,3738,2,0,0,3,8,2160,0,1994,0,1500,4000,1521,1
525000,3,2.75,10362,2,0,0,3,9,1510,590,1998,0,2240,11842,1779,11
375000,3,1.5,9720,2,0,0,3,7,1370,0,1968,0,1510,8775,1718,2
428000,2,2.5,1960,2,0,0,3,8,1414,0,1986,0,1414,2511,1465,2
988830,5,3.25,7910,2,0,0,3,9,4115,0,2014,0,3950,6765,1598,2
199950,3,1.75,6225,1,0,0,4,7,1550,0,1949,0,1760,9496,1643,3
840000,4,2.25,3671,1.5,0,0,3,8,1750,350,1929,0,1800,4560,1619,1
285000,3,1.75,7006,1,0,0,4,7,1160,0,1992,0,1670,7750,1669,8
330000,5,2.5,4972,2,0,0,3,7,3597,0,2006,0,3193,6000,1662,3
147500,3,1.5,10125,1,0,0,3,7,1230,0,1960,0,1970,10125,1553,3
320000,4,2.5,7125,2,0,0,5,8,2190,0,1978,0,2190,8075,1609,3
382500,3,1.75,9000,1,0,0,4,7,1040,0,1967,0,1750,10878,1738,2
2048000,5,4,8208,2,0,0,3,9,3040,1650,1926,0,3300,8001,1472,1
596000,4,2.25,10000,1,0,0,5,8,1720,550,1974,0,2270,10148,1694,2
220000,4,2.25,7280,2,0,0,4,8,1950,0,1979,0,1910,7280,1605,3
325000,3,2.5,6818,2,0,0,3,8,1880,0,1993,0,1970,7000,1652,4
679950,4,2.5,5664,2,0,0,3,9,2850,0,2001,0,2850,5475,1470,2
175000,2,1,6911,1,0,0,3,7,1160,0,1947,0,1120,6948,1506,1
268000,3,1.75,10050,1,0,1,4,7,1370,0,1966,0,1720,10050,1585,3
715000,4,3.5,110579,2,0,0,3,10,3260,0,1997,0,3470,97895,1658,2
6e+05,7,2.25,36384,2,0,0,3,8,3170,0,1969,0,2460,38370,1457,4
228000,0,1,5900,1,0,0,2,4,390,0,1953,0,2170,6000,1645,1
950000,5,2.5,35880,2,0,0,3,11,3450,0,1992,0,3450,26820,1492,2
475000,2,1.75,224334,1,0,2,3,8,1490,0,1983,0,2350,213879,1759,4
7e+05,3,1.5,78408,1,0,0,4,7,1460,0,1963,0,3320,7787,1463,2
275000,3,1.75,20700,1,0,0,3,7,1300,0,1962,0,1930,37638,1681,7
369500,3,1.75,20700,1,0,0,3,7,1300,0,1962,0,1930,37638,1478,7
215000,4,2,7575,1,0,0,4,7,1040,500,1978,0,1720,7575,1718,3
593450,4,2.25,7172,2,0,0,4,8,2130,0,1964,0,1910,7653,1443,2
498800,2,1.75,4614,1,0,0,3,8,1350,0,2008,0,1680,4775,1730,2
849000,5,3.25,6534,2,0,0,3,8,1770,680,1951,2014,1620,6534,1578,1
1151250,4,2.5,4875,2,0,0,4,9,1940,0,1925,0,1790,4875,1557,1
825000,5,2.5,5110,2,0,2,3,9,2890,0,2003,0,3010,5110,1724,2
265000,3,1.75,9769,1,0,0,3,8,1340,340,1989,0,1730,9686,1500,4
285000,4,2.25,10400,1,0,0,4,8,1220,740,1985,0,1650,8660,1563,3
240000,3,1.75,7931,1,0,0,3,7,1190,400,1979,0,1680,7931,1555,4
261000,4,1,17739,1,0,0,3,7,1390,0,1958,0,1230,7840,1718,3
330000,4,1.75,7350,1,0,0,3,8,1610,830,1978,0,2180,7680,1742,3
250000,4,2,7560,1,0,0,4,7,1540,310,1978,0,1620,7658,1767,3
350000,4,2.5,9538,2,0,0,3,8,2800,0,1993,0,1970,7750,1729,3
930000,3,2.5,35273,1.5,0,0,3,10,3780,0,1986,0,3450,35273,1652,2
275000,3,2,8050,1,0,0,4,7,1000,910,1980,0,1780,7344,1617,4
325000,4,2.25,7620,1,0,0,3,7,1230,1230,1969,0,2090,7620,1501,1
255000,1,1,5000,1,0,1,3,7,590,220,1936,0,1920,5000,1441,1
562200,3,1.5,5250,1,0,0,4,7,1500,400,1943,0,1810,5250,1476,1
952000,2,1.75,88909,1,0,3,3,10,2320,1170,1980,0,3490,40185,1688,2
365000,3,2.5,7350,1,0,0,5,8,1570,630,1988,0,2350,7557,1796,4
332900,3,1.5,11996,1,0,0,4,7,1190,0,1969,0,1190,9756,1480,2
721000,3,2.25,18360,2,0,0,4,8,2040,0,1983,0,2590,21315,1442,2
487275,4,2.5,3986,2,0,0,3,8,2400,0,1999,0,2070,3986,1444,7
310000,3,2.5,5791,2,0,0,3,7,1670,0,1995,0,1610,6034,1436,4
245000,2,1,4800,1,0,0,3,6,990,0,1908,0,1700,5400,1540,1
325000,3,1.75,10573,1,0,0,4,7,2920,0,1964,0,1560,10572,1450,4
550000,3,1.75,9401,1,0,0,3,8,1840,0,1971,0,2850,14323,1604,2
350000,2,1,4500,1.5,0,0,4,7,910,0,1906,0,1270,3500,1788,1
599000,5,2.5,72309,2,0,0,3,8,2950,0,2006,0,1480,56192,1725,4
259950,3,1.5,9500,1,0,0,4,7,1240,0,1955,0,1845,10125,1604,1
240000,4,2.5,7264,2,0,0,3,7,1980,0,1996,0,1600,6380,1585,4
186000,3,1,10080,1,0,0,4,7,1200,0,1969,0,1230,9800,1513,4
395000,3,1.5,15028,1,0,0,3,7,1280,0,1982,0,1470,13698,1520,2
475000,4,2.5,5757,2,0,0,3,9,3150,0,2004,0,3100,5757,1662,4
815000,5,3.5,10794,2,0,0,3,10,3500,0,1996,0,3110,10837,1704,2
572000,3,1.5,13751,1,0,0,4,7,1680,0,1951,0,1760,13500,1675,1
419500,3,2.5,3188,2,0,0,3,7,1360,0,1986,0,1090,3188,1630,2
298700,3,2.25,7350,1,0,0,3,8,1530,580,1980,0,2640,7777,1674,3
549000,2,1,13392,1,1,4,5,7,1159,875,1947,0,1156,15961,1745,6
278000,3,1.5,9994,1,0,0,3,7,1120,780,1960,0,1900,9994,1443,1
455000,4,2,4500,1.5,0,0,3,6,1470,910,1926,2014,1300,4500,1556,1
925000,5,3.5,13495,1,0,2,4,9,2230,1820,1988,0,3210,13495,1689,1
465000,2,1.5,1201,3,0,0,3,8,1120,0,1999,0,1370,1298,1450,1
620000,4,4,2970,2,0,0,3,8,2120,730,1999,0,2380,3559,1646,2
499900,4,2.25,7650,1,0,0,3,8,1640,720,1963,0,2320,11060,1443,1
620000,5,3,11422,1,0,0,3,8,1270,1270,1962,2014,2090,10741,1518,2
450000,3,1.75,6120,1,0,0,3,7,1040,120,1941,0,1530,6120,1608,1
690000,4,3.5,2147,2,0,0,3,10,2220,490,2007,0,2650,2252,1504,2
1895000,5,2.25,16672,2,0,0,4,9,3120,0,1969,0,3740,17853,1787,2
1940000,5,2.25,16672,2,0,0,4,9,3120,0,1969,0,3740,17853,1483,2
832500,3,2,9527,1,0,0,4,7,1870,0,1951,1997,1970,11904,1690,1
245000,3,1,9678,1,0,0,5,7,1010,0,1955,0,1010,9375,1609,1
820000,3,2.5,18935,1.5,0,0,3,11,2980,0,1990,0,3670,18225,1630,2
369000,4,2.75,6495,2,0,0,3,8,2420,0,2005,0,2420,6200,1701,4
1050000,4,3.25,8331,2,0,0,3,9,3830,0,2014,0,4080,8425,1632,2
653000,3,3,5067,3,0,2,3,10,3040,0,1993,0,1820,5998,1660,1
220650,2,1.75,10500,1,0,0,3,7,1460,0,1980,0,1340,9600,1443,7
3e+05,5,3,6355,1,0,0,3,8,1200,740,2007,0,1940,5033,1753,1
970000,4,3.5,20023,2,0,2,3,10,3780,0,2001,0,2150,3675,1665,2
360000,4,2.5,5451,2,0,0,3,7,1950,0,2004,0,2240,6221,1592,4
672500,3,2.5,5760,2,0,0,3,9,2450,0,2000,0,2450,5762,1466,2
268000,4,1.5,7020,1.5,0,0,4,5,1730,0,1953,0,1110,7020,1442,4
440000,4,1.5,3245,1.5,0,0,3,8,1690,0,1929,0,1380,1590,1584,1
1400000,3,2.5,7200,2,0,2,3,10,2550,0,1981,2013,2030,3500,1786,1
590000,4,2.5,11072,2,0,0,3,9,2290,0,1986,0,2340,9774,1721,2
359000,4,2.25,22860,1,0,0,4,7,1850,860,1962,0,1700,22860,1528,3
266500,4,1.75,7632,1,0,0,4,7,1180,700,1978,0,1840,8528,1771,3
635000,4,2.5,8679,2,0,0,3,8,2930,0,2014,0,2030,7264,1570,4
559000,3,2.5,217800,2,0,0,3,9,3110,0,2001,0,2220,217800,1634,4
895000,4,2.5,38985,2,0,0,3,10,3480,0,1989,0,3630,36290,1568,2
625000,2,1.5,118047,1,0,0,3,7,1110,0,1961,0,2970,43500,1528,2
650000,4,2.25,9320,1,0,0,4,7,1880,560,1957,0,1530,9335,1484,2
312500,4,1.75,7840,1,0,0,3,7,1280,1000,1957,0,2120,7260,1500,1
225000,3,1,6099,1,0,0,3,6,790,110,1944,0,1240,6099,1652,1
425000,4,1.75,8400,1,0,0,3,7,1330,650,1968,0,1920,8400,1597,2
329999,3,2.75,41250,1,0,0,4,7,1820,1540,1988,0,2580,98881,1505,8
572000,5,2.25,9225,2,0,0,3,8,2340,0,1973,0,2140,9348,1723,2
386500,4,2.5,5048,2,0,0,3,8,3110,0,2002,0,3110,5190,1458,4
452000,2,1,5000,1,0,0,3,6,980,0,1904,0,1270,4500,1534,1
278000,4,2,6324,1,0,0,3,7,1480,0,1943,0,1480,3600,1574,1
474900,3,2.25,43647,1,0,0,4,8,1800,0,1976,0,2480,25608,1766,2
450000,2,1.75,6574,1,0,0,3,8,1500,630,1946,0,2130,6275,1451,1
611000,2,1,5100,1,0,0,3,7,1100,170,1900,0,1670,3900,1612,1
214100,2,2.5,2064,2,0,0,3,7,1150,0,2004,0,1880,2855,1764,3
317000,3,2.5,5011,2,0,0,3,8,1840,0,2012,0,2000,4793,1786,4
1e+06,4,3.5,12528,2,0,1,4,9,2060,1120,1979,0,2850,11410,1491,1
1e+06,5,2.75,5700,2,0,1,4,7,1510,0,1946,0,2190,5700,1441,1
525000,4,2.5,7200,2,0,0,3,8,3070,0,2005,0,2590,7200,1430,4
436000,3,2.25,6680,2,0,0,3,8,1800,0,1983,0,1630,8621,1646,2
450000,3,1.75,9154,1,0,0,3,8,1540,0,1983,0,1990,10273,1721,2
588500,3,1.75,14892,1,0,0,3,8,1970,360,1980,0,2570,14217,1798,2
340000,4,1.75,8374,1,0,0,3,7,1400,0,1953,0,1420,8360,1424,1
482000,4,2.5,85377,1.5,0,0,3,8,1976,870,2000,0,1696,57934,1725,3
1575000,4,3.5,131116,2,0,0,3,11,5830,0,2005,0,5340,207206,1573,2
749000,3,2.5,7126,2,0,0,3,8,3380,0,1965,2003,1810,7308,1697,2
330000,3,1.5,7875,1,0,0,4,8,1440,0,1968,0,1800,8964,1424,4
568000,3,2.5,1279,3,0,0,3,8,1740,0,2008,0,1740,1280,1687,1
239000,3,1.75,8925,1,0,0,4,7,1470,0,1957,0,1430,9282,1653,8
528000,3,2.5,4932,2,0,0,3,8,2810,0,2003,0,2470,4919,1548,2
385000,4,3,5102,1,0,0,3,7,1350,740,1994,0,2090,5102,1709,1
825000,4,3.25,14219,2,0,2,4,10,2570,1540,1979,0,2760,12283,1675,2
815000,5,3.25,5000,2,0,1,3,9,2350,880,2002,0,1520,5000,1590,1
625000,4,2.5,34335,2,0,0,3,9,2601,0,1995,0,2080,32336,1634,2
690000,3,1.75,6000,1,0,3,3,8,1340,730,1955,0,2200,6000,1640,1
210000,3,1,7440,1,0,0,3,7,1270,390,1957,0,1540,7440,1471,1
599000,4,1,4280,1.5,0,0,3,7,1590,0,1924,0,2230,4280,1449,1
860000,3,1.75,5584,1,0,0,3,8,1310,550,1951,0,1630,6022,1512,1
147200,3,1,9600,1,0,0,4,6,1420,0,1954,0,1400,8415,1512,1
476900,3,1,5758,1.5,0,0,4,6,960,280,1910,0,1460,5750,1429,1
450000,4,2.5,36254,1,0,0,4,8,1590,910,1978,0,2360,36254,1701,4
570000,4,2.5,11816,2,0,0,3,8,2640,0,1999,0,2400,11816,1429,5
567500,3,1,3060,1.5,0,0,4,7,1440,0,1910,0,1440,3570,1631,1
790000,5,3.25,20446,2,0,2,3,9,2130,900,1976,0,2890,20908,1624,2
875000,3,1.5,12686,1,0,0,4,7,1820,0,1952,0,3020,11550,1732,2
490000,3,2,10275,2,0,0,3,9,1640,580,1980,0,2300,9975,1759,2
335000,3,1.75,9133,1,0,0,4,7,1410,1020,1978,0,1980,9592,1759,4
550000,3,1.75,10798,1,0,0,4,8,1670,0,1962,0,2290,10798,1450,2
385000,3,1.75,10541,1,0,0,4,7,940,240,1981,0,1230,10879,1784,2
395000,3,1.75,8085,1,0,0,3,7,1210,410,1976,0,1700,8085,1721,2
650000,2,1,5750,1,0,0,5,8,1030,0,1928,0,1570,5750,1758,1
637000,4,2.75,5803,2,0,0,3,9,2900,0,2007,0,2900,6212,1492,2
692500,3,2.25,9900,1,0,0,3,9,1710,1710,1963,2004,2290,10700,1633,2
322400,3,1.75,15844,1,0,0,4,8,1710,0,1964,0,1990,20359,1647,4
233500,3,1.5,10517,1,0,0,4,6,1580,0,1957,0,1400,10658,1672,3
4e+05,3,2,11413,1,0,0,3,7,990,240,1984,0,1570,11517,1745,2
547000,5,2.5,4080,1.5,0,0,5,7,1420,780,1916,0,1300,4080,1749,1
519000,5,2.25,13054,1,0,1,3,8,1470,1100,1950,1992,2570,19807,1737,1
1025000,4,3.5,19850,1,0,2,4,10,2040,1280,1977,0,3240,15470,1743,1
365000,3,1,6435,1,0,0,4,7,1090,0,1955,0,1340,6435,1798,1
699000,5,2.75,36817,2,0,0,4,8,2970,0,1978,0,2730,29150,1477,2
525000,3,1.75,8000,1,0,0,4,8,1970,0,1968,0,1910,8000,1638,2
430000,4,3,8936,2,0,0,3,9,2450,770,1990,0,2810,10500,1778,4
325000,3,1,7500,1,0,0,3,7,1600,0,1966,0,2050,7200,1571,2
279000,2,1,6300,1,0,0,5,6,670,0,1942,0,760,6300,1729,1
805000,4,1.75,4750,2,0,0,5,7,1660,700,1911,0,1810,4750,1485,1
419950,3,3,3962,1.5,0,0,3,7,1540,610,1949,0,1730,4609,1520,1
425000,2,1,4455,1,0,0,3,6,620,0,1927,0,1180,5000,1449,1
446000,4,1.75,5922,2,0,0,5,7,1730,0,1949,0,1700,6127,1715,1
455000,5,2,7860,1,0,0,3,7,1040,1460,1963,0,2060,9684,1494,2
226550,3,1,4440,1,0,0,3,6,990,0,1943,0,990,6771,1730,1
764000,3,2,4080,1.5,0,0,5,8,1420,0,1904,0,1220,3060,1647,1
439950,3,2.25,15000,2,0,0,4,8,2170,0,1978,0,2430,14256,1430,4
453000,4,2,5100,1,0,0,3,8,1880,0,1952,0,1610,4590,1570,1
219950,3,1,9620,1,0,0,3,7,1300,0,1971,0,1420,9620,1518,3
702500,3,1.5,6750,2,0,0,5,7,1930,430,1926,0,1320,4500,1786,1
285000,3,1.5,12231,1,0,0,4,8,1780,0,1956,0,2460,12663,1631,3
798750,2,2.25,2578,3,0,0,3,8,2160,0,2005,0,1800,2142,1511,1
320000,2,1,5316,1,0,2,3,7,950,0,1948,0,1620,6085,1743,1
425000,3,1.75,14630,1.5,0,0,3,8,1680,0,1985,0,1920,14630,1570,2
540000,4,2.5,4450,2,0,0,3,9,2290,0,2004,0,2570,5096,1723,2
1060000,4,5.25,14757,2,0,2,3,11,4140,0,2005,0,4440,15523,1576,2
1165000,4,3.75,4500,3,0,0,3,8,3920,0,2013,0,2040,3000,1471,1
576000,3,1.75,13891,1,0,0,4,7,1500,0,1951,0,2020,13891,1444,2
525000,3,1.75,7200,1,0,0,3,7,1140,580,1977,0,1700,8400,1448,2
324950,4,2.5,8615,2,0,0,3,7,2641,0,1998,0,2641,8091,1686,4
6e+05,3,2.5,77536,2,0,0,3,9,3930,1000,1981,0,2760,7351,1686,2
464000,3,2.5,5400,1,0,0,4,8,1520,940,2001,0,1745,5400,1697,4
266000,4,2.25,7102,2,0,0,4,8,1995,0,1981,0,1880,7950,1732,3
775000,3,2.5,74390,2,0,0,3,10,3010,0,1998,0,3240,109771,1704,2
415000,3,1.75,4800,1,0,0,3,7,1270,0,1952,2014,1220,4800,1751,1
550000,4,2.75,6731,2,0,3,3,9,3080,0,2003,0,3080,6731,1658,4
235000,3,2.25,7606,2,0,0,3,7,1670,0,1990,0,1670,7433,1541,8
280000,3,2,8089,1,0,0,3,7,1470,0,1987,0,1530,7721,1749,3
459000,3,1.75,7807,1,0,0,3,7,1260,470,1976,0,1800,7650,1617,2
195000,3,1,7615,1,0,0,4,7,1070,0,1969,0,1240,6906,1633,3
235000,3,1.5,8738,1,0,0,4,7,1080,580,1959,0,1500,8466,1604,3
711800,4,2.25,16650,1,0,0,4,8,2410,0,1965,0,2720,11141,1590,2
440000,3,2.5,1032,3,0,0,3,7,1040,0,2007,0,1290,1275,1539,1
515000,2,1,3300,1,0,0,4,7,970,0,1916,0,1060,3600,1507,1
1200000,5,2.75,9480,1.5,0,0,3,8,2910,0,1939,0,2940,6600,1798,1
560000,3,1.75,12443,1.5,0,0,4,8,2340,0,1965,0,1970,9600,1459,2
340000,3,1.75,11249,1,0,0,3,7,1330,550,1985,0,1870,14547,1749,3
6e+05,2,1,3500,1.5,0,0,3,6,970,140,1912,0,1884,1778,1606,1
764000,4,2.5,7938,2,0,0,3,9,2790,0,1997,0,2780,7779,1751,2
337000,4,2,8779,1,0,0,3,8,1590,0,2001,0,2090,9600,1710,5
1385000,6,2.75,20000,1,0,4,4,10,2850,2850,1977,0,3690,15700,1770,2
249000,4,1,7552,1,0,0,3,6,1060,140,1919,0,1580,7680,1597,1
350000,3,3,35782,1,0,0,3,8,2360,840,1978,0,3090,37887,1724,4
269950,3,2.25,6000,1,0,0,4,7,1150,360,1993,0,1510,6000,1526,4
735000,3,1.75,108900,1,0,0,3,7,1880,0,1978,0,2730,37731,1499,2
1295000,4,2.5,4000,2,0,0,4,8,2070,1000,1940,0,2560,4000,1465,1
475000,4,2.25,7560,2,0,0,4,8,2110,0,1974,0,2110,7560,1666,2
339000,3,2,8459,1.5,0,0,3,9,2350,0,1989,0,2430,8459,1486,3
6e+05,4,3.5,15160,1,0,2,3,8,1660,1610,1997,0,2790,15160,1485,1
397500,4,1.75,4760,1,0,0,3,7,1320,900,1918,0,940,4760,1701,1
1525000,4,3.5,111078,2,0,0,3,11,5990,0,2004,0,4690,118918,1686,2
460000,3,2,9055,2,0,0,4,7,1760,0,1985,0,2010,9383,1793,2
370000,4,2.75,5207,1,0,0,5,7,1120,1080,1951,0,1210,6008,1570,1
250000,4,1,7296,1.5,0,0,3,6,1550,0,1957,0,1370,7680,1471,1
1100000,4,3.75,60123,2,0,0,3,11,5070,0,2000,0,4920,101930,1736,2
430000,2,2.25,1516,2,0,0,3,8,1040,0,2008,0,1560,1920,1647,1
1085000,3,1.5,4000,1.5,0,0,5,8,1660,900,1927,0,2560,4000,1701,1
670000,3,1.75,8160,1,0,0,3,8,1850,0,1952,0,1600,8160,1446,1
461550,3,1.5,11895,1,0,0,3,7,1790,300,1954,0,2180,11072,1442,1
479990,3,2.5,2386,2,0,0,3,8,1390,620,2014,0,1690,1870,1703,2
643000,4,2.5,4663,2,0,0,3,8,2518,0,2005,0,2280,4525,1451,2
607000,3,2.75,12813,2,0,0,3,8,2040,770,1988,0,1890,10336,1647,2
625000,3,2.5,10092,1,0,0,3,9,2600,0,1984,0,2440,9298,1777,2
731100,3,2.5,8778,1,0,0,3,8,1160,900,1953,2010,1990,7560,1710,1
859000,3,2.5,434728,2,0,3,4,8,2920,0,1999,0,3150,55216,1487,4
435000,4,2.5,10375,2,0,0,4,8,2130,0,1986,0,2220,8508,1613,4
465000,3,3,15600,1,0,0,3,8,1420,870,1948,1990,1890,14143,1618,3
740000,3,1,6380,1.5,0,0,3,7,1230,0,1927,0,1250,6380,1450,1
740000,3,1.75,9478,1,0,0,4,9,2020,0,1961,0,3050,15594,1576,1
250000,3,2,7280,1,0,0,3,7,990,440,1980,0,1430,7280,1597,4
656000,2,2.5,1763,3,0,0,3,7,1820,450,2009,0,2180,1763,1485,2
3e+05,4,2.5,8058,2,0,0,3,8,1910,0,1992,0,1910,6500,1638,4
643000,3,1.5,214315,1,0,0,3,7,1780,0,1954,0,2740,133419,1504,2
311000,4,2.5,6124,2,0,0,3,7,2690,0,2007,0,2300,6002,1701,4
360000,3,1.75,7482,1,0,0,4,7,1330,0,1975,0,1480,8096,1718,2
475000,4,2.5,10043,1,0,0,4,8,1700,1360,1968,0,1630,8296,1781,1
469950,3,3.25,1778,3,0,0,3,8,1760,0,2008,0,1520,1615,1699,1
240000,3,1.75,8750,1,0,0,3,7,1570,0,1960,0,1890,8825,1736,1
232000,2,1,8100,1,0,0,3,6,810,150,1936,0,960,12150,1648,1
350000,3,2,81893,1,0,0,3,7,1680,0,1991,0,2480,38637,1695,4
803000,2,1,33747,1.5,0,0,3,7,1440,0,1928,0,1980,8400,1546,2
355000,3,2.25,7000,1,0,0,3,8,1600,360,1980,0,1980,7140,1576,4
475000,4,2,2250,1,0,2,4,7,840,950,1909,0,1440,1545,1779,1
823000,3,2.5,9825,2,0,0,4,9,2560,0,1988,0,2710,12034,1472,2
395000,2,1.5,3060,1,0,0,4,7,1010,0,1918,0,1160,4080,1604,1
499000,4,3.75,5250,2,0,0,3,7,1900,660,1963,2006,1400,5250,1438,1
420000,2,1.75,3136,1,0,0,3,7,800,400,1904,2005,1330,3164,1463,1
961500,3,2.5,14000,2,0,0,3,10,3910,0,1999,0,2280,14000,1696,2
833000,4,1.75,12238,1,0,0,3,9,2260,0,1967,0,2430,10204,1465,2
